"Station","Date","Lat","Long","precip_mm","Tmin_C","Tmax_C"
"USC00340215","1896-05-01",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-02",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-03",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-04",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-05",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-06",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-07",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-08",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-09",36.2483,-98.1883,10.7,NA,NA
"USC00340215","1896-05-10",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-11",36.2483,-98.1883,2.8,NA,NA
"USC00340215","1896-05-12",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-13",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-14",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-15",36.2483,-98.1883,0,NA,NA
"USC00340215","1896-05-16",36.2483,-98.1883,42.9,15,28.3
"USC00340215","1896-05-17",36.2483,-98.1883,0,12.2,32.2
"USC00340215","1896-05-18",36.2483,-98.1883,0,22.2,31.1
"USC00340215","1896-05-19",36.2483,-98.1883,0,17.2,31.7
"USC00340215","1896-05-20",36.2483,-98.1883,0,20,33.9
"USC00340215","1896-05-21",36.2483,-98.1883,14.7,18.3,30
"USC00340215","1896-05-22",36.2483,-98.1883,15.7,17.2,31.1
"USC00340215","1896-05-23",36.2483,-98.1883,0,20,36.7
"USC00340215","1896-05-24",36.2483,-98.1883,0,20.6,37.2
"USC00340215","1896-05-25",36.2483,-98.1883,0,23.9,35
"USC00340215","1896-05-26",36.2483,-98.1883,0.5,24.4,36.7
"USC00340215","1896-05-27",36.2483,-98.1883,0,21.1,38.3
"USC00340215","1896-05-28",36.2483,-98.1883,0,16.7,26.7
"USC00340215","1896-05-29",36.2483,-98.1883,0,15,37.2
"USC00340215","1896-05-30",36.2483,-98.1883,7.4,22.8,36.7
"USC00340215","1896-05-31",36.2483,-98.1883,1,21.7,35
"USC00340215","1896-06-01",36.2483,-98.1883,1,13.3,24.4
"USC00340215","1896-06-02",36.2483,-98.1883,0,17.2,28.3
"USC00340215","1896-06-03",36.2483,-98.1883,1.8,14.4,32.2
"USC00340215","1896-06-04",36.2483,-98.1883,0,20.6,36.7
"USC00340215","1896-06-05",36.2483,-98.1883,0,20.6,34.4
"USC00340215","1896-06-06",36.2483,-98.1883,0,22.8,37.8
"USC00340215","1896-06-07",36.2483,-98.1883,0,23.9,37.8
"USC00340215","1896-06-08",36.2483,-98.1883,0,18.3,38.9
"USC00340215","1896-06-09",36.2483,-98.1883,0,20,33.9
"USC00340215","1896-06-10",36.2483,-98.1883,0,15.6,28.9
