Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00143323,8/1/1922,39.87877,-97.31323,0,,
USC00143323,8/2/1922,39.87877,-97.31323,0,,
USC00143323,8/3/1922,39.87877,-97.31323,0,,
USC00143323,8/4/1922,39.87877,-97.31323,0,,
USC00143323,8/5/1922,39.87877,-97.31323,0,,
USC00143323,8/6/1922,39.87877,-97.31323,4.6,,
USC00143323,8/7/1922,39.87877,-97.31323,0,,
USC00143323,8/8/1922,39.87877,-97.31323,0,,
USC00143323,8/9/1922,39.87877,-97.31323,0,,
USC00143323,8/10/1922,39.87877,-97.31323,0,,
USC00143323,8/11/1922,39.87877,-97.31323,0,,
USC00143323,8/12/1922,39.87877,-97.31323,0,,
USC00143323,8/13/1922,39.87877,-97.31323,0,,
USC00143323,8/14/1922,39.87877,-97.31323,0,,
USC00143323,8/15/1922,39.87877,-97.31323,0,,
USC00143323,8/16/1922,39.87877,-97.31323,0,,
USC00143323,8/17/1922,39.87877,-97.31323,0,,
USC00143323,8/18/1922,39.87877,-97.31323,0,,
USC00143323,8/19/1922,39.87877,-97.31323,0,,
USC00143323,8/20/1922,39.87877,-97.31323,0,,
USC00143323,8/21/1922,39.87877,-97.31323,3.3,,
USC00143323,8/22/1922,39.87877,-97.31323,0,,
USC00143323,8/23/1922,39.87877,-97.31323,0,,
USC00143323,8/24/1922,39.87877,-97.31323,0,,
USC00143323,8/25/1922,39.87877,-97.31323,0,,
USC00143323,8/26/1922,39.87877,-97.31323,0,,
USC00143323,8/27/1922,39.87877,-97.31323,0,,
USC00143323,8/28/1922,39.87877,-97.31323,0,,
USC00143323,8/29/1922,39.87877,-97.31323,0,,
USC00143323,8/30/1922,39.87877,-97.31323,0,,
USC00143323,8/31/1922,39.87877,-97.31323,0,,
USC00143323,9/1/1922,39.87877,-97.31323,0,,
USC00143323,9/2/1922,39.87877,-97.31323,2.5,,
USC00143323,9/3/1922,39.87877,-97.31323,4.6,,
USC00143323,9/4/1922,39.87877,-97.31323,5.8,,
USC00143323,9/5/1922,39.87877,-97.31323,0,,
USC00143323,9/6/1922,39.87877,-97.31323,0,,
USC00143323,9/7/1922,39.87877,-97.31323,5.1,,
USC00143323,9/8/1922,39.87877,-97.31323,0,,
USC00143323,9/9/1922,39.87877,-97.31323,2.5,,
USC00143323,9/10/1922,39.87877,-97.31323,0,,
USC00143323,9/11/1922,39.87877,-97.31323,0,,
USC00143323,9/12/1922,39.87877,-97.31323,0,,
USC00143323,9/13/1922,39.87877,-97.31323,0,,
USC00143323,9/14/1922,39.87877,-97.31323,0,,
USC00143323,9/15/1922,39.87877,-97.31323,10.9,,
USC00143323,9/16/1922,39.87877,-97.31323,27.9,,
USC00143323,9/17/1922,39.87877,-97.31323,0,,
USC00143323,9/18/1922,39.87877,-97.31323,0,,
USC00143323,9/19/1922,39.87877,-97.31323,0,,
USC00143323,9/20/1922,39.87877,-97.31323,0,,
USC00143323,9/21/1922,39.87877,-97.31323,0,,
USC00143323,9/22/1922,39.87877,-97.31323,0,,
USC00143323,9/23/1922,39.87877,-97.31323,0,,
USC00143323,9/24/1922,39.87877,-97.31323,0,,
USC00143323,9/25/1922,39.87877,-97.31323,0,,
USC00143323,9/26/1922,39.87877,-97.31323,0,,
USC00143323,9/27/1922,39.87877,-97.31323,0,,
USC00143323,9/28/1922,39.87877,-97.31323,0,,
USC00143323,9/29/1922,39.87877,-97.31323,0,,
USC00143323,9/30/1922,39.87877,-97.31323,2.3,,
USC00143323,10/1/1922,39.87877,-97.31323,0,,
USC00143323,10/2/1922,39.87877,-97.31323,0,,
USC00143323,10/3/1922,39.87877,-97.31323,0,,
USC00143323,10/4/1922,39.87877,-97.31323,0,,
USC00143323,10/5/1922,39.87877,-97.31323,0,,
USC00143323,10/6/1922,39.87877,-97.31323,0,,
USC00143323,10/7/1922,39.87877,-97.31323,0,,
USC00143323,10/8/1922,39.87877,-97.31323,0,,
USC00143323,10/9/1922,39.87877,-97.31323,0,,
USC00143323,10/10/1922,39.87877,-97.31323,0,,
USC00143323,10/11/1922,39.87877,-97.31323,0,,
USC00143323,10/12/1922,39.87877,-97.31323,0,,
USC00143323,10/13/1922,39.87877,-97.31323,0,,
USC00143323,10/14/1922,39.87877,-97.31323,8.9,,
USC00143323,10/15/1922,39.87877,-97.31323,0,,
USC00143323,10/16/1922,39.87877,-97.31323,0,,
USC00143323,10/17/1922,39.87877,-97.31323,0,,
USC00143323,10/18/1922,39.87877,-97.31323,0,,
USC00143323,10/19/1922,39.87877,-97.31323,0,,
USC00143323,10/20/1922,39.87877,-97.31323,0,,
