"Station","Date","Lat","Long","precip_mm","Tmin_C","Tmax_C"
"USC00230051","1905-01-01",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-02",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-03",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-04",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-05",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-06",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-07",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-08",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-09",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-01-10",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-11",40.24886,-94.33283,10.2,NA,NA
"USC00230051","1905-01-12",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-13",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-14",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-15",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-16",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-17",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-18",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-19",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-20",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-21",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-22",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-23",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-24",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-25",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-26",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-27",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-28",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-29",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-01-30",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-01-31",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-01",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-02",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-03",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-04",40.24886,-94.33283,12.7,NA,NA
"USC00230051","1905-02-05",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-06",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-07",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-08",40.24886,-94.33283,10.2,NA,NA
"USC00230051","1905-02-09",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-10",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-11",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-12",40.24886,-94.33283,3.8,NA,NA
"USC00230051","1905-02-13",40.24886,-94.33283,0,NA,NA
"USC00230051","1905-02-14",40.24886,-94.33283,2.5,NA,NA
"USC00230051","1905-02-15",40.24886,-94.33283,0,NA,NA
