"Station","Date","Lat","Long","precip_mm","Tmin_C","Tmax_C"
"USC00051401","1893-01-01",39.38675,-104.86412,0,-5,7.8
"USC00051401","1893-01-02",39.38675,-104.86412,0,-2.2,12.8
"USC00051401","1893-01-03",39.38675,-104.86412,0,-5.6,12.8
"USC00051401","1893-01-04",39.38675,-104.86412,0,-7.8,11.1
"USC00051401","1893-01-05",39.38675,-104.86412,0,-6.1,11.1
"USC00051401","1893-01-06",39.38675,-104.86412,0,-6.1,10
"USC00051401","1893-01-07",39.38675,-104.86412,0,-10.6,2.8
"USC00051401","1893-01-08",39.38675,-104.86412,0,-6.1,12.8
"USC00051401","1893-01-09",39.38675,-104.86412,0,-5.6,11.1
"USC00051401","1893-01-10",39.38675,-104.86412,0,-4.4,12.2
"USC00051401","1893-01-11",39.38675,-104.86412,0,-19.4,2.2
"USC00051401","1893-01-12",39.38675,-104.86412,2.5,-11.1,5
"USC00051401","1893-01-13",39.38675,-104.86412,0,-8.3,8.3
"USC00051401","1893-01-14",39.38675,-104.86412,0,-13.9,-5.6
"USC00051401","1893-01-15",39.38675,-104.86412,0,-12.2,-0.6
"USC00051401","1893-01-16",39.38675,-104.86412,0,-11.1,1.1
"USC00051401","1893-01-17",39.38675,-104.86412,0,-13.3,0
"USC00051401","1893-01-18",39.38675,-104.86412,0,-12.2,6.7
"USC00051401","1893-01-19",39.38675,-104.86412,0,-11.7,1.7
"USC00051401","1893-01-20",39.38675,-104.86412,0,-12.8,7.2
"USC00051401","1893-01-21",39.38675,-104.86412,0,-10,8.3
"USC00051401","1893-01-22",39.38675,-104.86412,0,-7.8,9.4
"USC00051401","1893-01-23",39.38675,-104.86412,0,-5,10
"USC00051401","1893-01-24",39.38675,-104.86412,0,-2.2,13.3
"USC00051401","1893-01-25",39.38675,-104.86412,0,-11.1,12.8
"USC00051401","1893-01-26",39.38675,-104.86412,0,-10.6,12.8
"USC00051401","1893-01-27",39.38675,-104.86412,0,1.1,11.1
"USC00051401","1893-01-28",39.38675,-104.86412,0,-6.7,9.4
"USC00051401","1893-01-29",39.38675,-104.86412,0,-5.6,10.6
"USC00051401","1893-01-30",39.38675,-104.86412,0,2.8,9.4
"USC00051401","1893-01-31",39.38675,-104.86412,0,NA,12.8
"USC00051401","1893-02-01",39.38675,-104.86412,1.3,-17.2,-3.9
"USC00051401","1893-02-02",39.38675,-104.86412,0,-11.1,2.2
"USC00051401","1893-02-03",39.38675,-104.86412,0,-5,1.7
"USC00051401","1893-02-04",39.38675,-104.86412,0,0.6,11.1
"USC00051401","1893-02-05",39.38675,-104.86412,1.3,-12.2,13.9
"USC00051401","1893-02-06",39.38675,-104.86412,0,-11.1,3.9
"USC00051401","1893-02-07",39.38675,-104.86412,0,-6.7,2.2
"USC00051401","1893-02-08",39.38675,-104.86412,0,-2.2,13.3
"USC00051401","1893-02-09",39.38675,-104.86412,2.5,-7.2,2.8
"USC00051401","1893-02-10",39.38675,-104.86412,0,-11.1,8.9
"USC00051401","1893-02-11",39.38675,-104.86412,1.3,-6.7,6.7
"USC00051401","1893-02-12",39.38675,-104.86412,0,-5.6,10
"USC00051401","1893-02-13",39.38675,-104.86412,5.1,-17.8,12.8
"USC00051401","1893-02-14",39.38675,-104.86412,0,-17.2,-2.8
"USC00051401","1893-02-15",39.38675,-104.86412,0,-14.4,5
"USC00051401","1893-02-16",39.38675,-104.86412,0,-11.1,10
"USC00051401","1893-02-17",39.38675,-104.86412,0,-8.3,5
"USC00051401","1893-02-18",39.38675,-104.86412,0,-9.4,8.9
"USC00051401","1893-02-19",39.38675,-104.86412,0,-4.4,10.6
"USC00051401","1893-02-20",39.38675,-104.86412,NA,-6.1,6.1
"USC00051401","1893-02-21",39.38675,-104.86412,0,0,13.3
"USC00051401","1893-02-22",39.38675,-104.86412,0,-11.7,10.6
"USC00051401","1893-02-23",39.38675,-104.86412,0,-8.3,5.6
"USC00051401","1893-02-24",39.38675,-104.86412,2.5,-16.1,-1.7
"USC00051401","1893-02-25",39.38675,-104.86412,0,-7.8,3.9
"USC00051401","1893-02-26",39.38675,-104.86412,10.2,-18.3,3.3
"USC00051401","1893-02-27",39.38675,-104.86412,0,-18.9,-0.6
"USC00051401","1893-02-28",39.38675,-104.86412,0,-15,0.6
"USC00051401","1893-03-01",39.38675,-104.86412,0,-6.1,10.6
"USC00051401","1893-03-02",39.38675,-104.86412,0,-7.8,10
"USC00051401","1893-03-03",39.38675,-104.86412,2.5,-12.8,0
"USC00051401","1893-03-04",39.38675,-104.86412,0,-7.8,11.1
"USC00051401","1893-03-05",39.38675,-104.86412,0,-8.9,2.8
"USC00051401","1893-03-06",39.38675,-104.86412,0,-4.4,2.2
"USC00051401","1893-03-07",39.38675,-104.86412,5.1,-9.4,1.1
"USC00051401","1893-03-08",39.38675,-104.86412,0,-5,11.1
"USC00051401","1893-03-09",39.38675,-104.86412,0,-4.4,11.1
"USC00051401","1893-03-10",39.38675,-104.86412,0,-8.9,7.8
"USC00051401","1893-03-11",39.38675,-104.86412,0,0.6,13.9
"USC00051401","1893-03-12",39.38675,-104.86412,0,-6.7,6.7
"USC00051401","1893-03-13",39.38675,-104.86412,0,NA,3.3
"USC00051401","1893-03-14",39.38675,-104.86412,0,-8.9,3.3
"USC00051401","1893-03-15",39.38675,-104.86412,0,-6.7,8.9
"USC00051401","1893-03-16",39.38675,-104.86412,0,-8.3,3.9
"USC00051401","1893-03-17",39.38675,-104.86412,0,-5,5.6
"USC00051401","1893-03-18",39.38675,-104.86412,0,-1.7,12.8
"USC00051401","1893-03-19",39.38675,-104.86412,0,-3.9,16.7
"USC00051401","1893-03-20",39.38675,-104.86412,0,-11.1,13.3
"USC00051401","1893-03-21",39.38675,-104.86412,0,-3.9,16.7
"USC00051401","1893-03-22",39.38675,-104.86412,0,-6.1,2.2
"USC00051401","1893-03-23",39.38675,-104.86412,10.2,-11.7,5
"USC00051401","1893-03-24",39.38675,-104.86412,0,-2.8,9.4
