Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00415766,7/5/1903,33.23639,-96.64194,0,18.9,31.7
USC00415766,7/6/1903,33.23639,-96.64194,0,20.6,33.9
USC00415766,7/7/1903,33.23639,-96.64194,0,20.6,32.8
USC00415766,7/8/1903,33.23639,-96.64194,0,17.8,33.3
USC00415766,7/9/1903,33.23639,-96.64194,0,18.3,32.2
USC00415766,7/10/1903,33.23639,-96.64194,0,20,34.4
USC00415766,7/11/1903,33.23639,-96.64194,0,18.3,33.9
USC00415766,7/12/1903,33.23639,-96.64194,6.4,18.3,32.8
USC00415766,7/13/1903,33.23639,-96.64194,0,19.4,34.4
USC00415766,7/14/1903,33.23639,-96.64194,0,20.6,35.6
USC00415766,7/15/1903,33.23639,-96.64194,0,17.2,32.2
USC00415766,7/16/1903,33.23639,-96.64194,0,17.8,34.4
USC00415766,7/17/1903,33.23639,-96.64194,0,18.9,36.1
USC00415766,7/18/1903,33.23639,-96.64194,0,21.7,35.6
USC00415766,7/19/1903,33.23639,-96.64194,0,16.7,35.6
USC00415766,7/20/1903,33.23639,-96.64194,0,20,33.9
USC00415766,7/21/1903,33.23639,-96.64194,0,19.4,33.9
USC00415766,7/22/1903,33.23639,-96.64194,0,20,32.8
USC00415766,7/23/1903,33.23639,-96.64194,0,21.7,35
USC00415766,7/24/1903,33.23639,-96.64194,0,22.2,34.4
USC00415766,7/25/1903,33.23639,-96.64194,0,18.9,35
USC00415766,7/26/1903,33.23639,-96.64194,0,15.6,31.7
USC00415766,7/27/1903,33.23639,-96.64194,0,20,33.3
USC00415766,7/28/1903,33.23639,-96.64194,6.1,18.9,32.8
USC00415766,7/29/1903,33.23639,-96.64194,0,17.8,31.1
USC00415766,7/30/1903,33.23639,-96.64194,1.8,16.7,32.8
USC00415766,7/31/1903,33.23639,-96.64194,0.8,19.4,33.3
USC00415766,8/1/1903,33.23639,-96.64194,0,17.2,35.6
USC00415766,8/2/1903,33.23639,-96.64194,0,17.8,36.7
USC00415766,8/3/1903,33.23639,-96.64194,0,18.9,36.7
USC00415766,8/4/1903,33.23639,-96.64194,0,16.1,33.9
USC00415766,8/5/1903,33.23639,-96.64194,0,20.6,38.3
USC00415766,8/6/1903,33.23639,-96.64194,0,18.9,36.1
USC00415766,8/7/1903,33.23639,-96.64194,0,18.9,33.3
USC00415766,8/8/1903,33.23639,-96.64194,0,21.7,39.4
USC00415766,8/9/1903,33.23639,-96.64194,0,17.2,37.8
USC00415766,8/10/1903,33.23639,-96.64194,0,15.6,36.7
USC00415766,8/11/1903,33.23639,-96.64194,0,19.4,35.6
USC00415766,8/12/1903,33.23639,-96.64194,0,16.1,36.7
USC00415766,8/13/1903,33.23639,-96.64194,0,17.2,36.7
USC00415766,8/14/1903,33.23639,-96.64194,0,19.4,37.2
USC00415766,8/15/1903,33.23639,-96.64194,0,17.2,36.1
USC00415766,8/16/1903,33.23639,-96.64194,0,18.9,38.3
USC00415766,8/17/1903,33.23639,-96.64194,3,18.9,0
USC00415766,8/18/1903,33.23639,-96.64194,0,17.2,0
USC00415766,8/19/1903,33.23639,-96.64194,5.6,17.2,0
USC00415766,8/20/1903,33.23639,-96.64194,0,15,35
USC00415766,8/21/1903,33.23639,-96.64194,0,16.7,36.1
USC00415766,8/22/1903,33.23639,-96.64194,0,18.9,36.1
USC00415766,8/23/1903,33.23639,-96.64194,0,14.4,33.9
USC00415766,8/24/1903,33.23639,-96.64194,0,17.2,37.2
USC00415766,8/25/1903,33.23639,-96.64194,0,15.6,35
USC00415766,8/26/1903,33.23639,-96.64194,0,16.7,36.1
USC00415766,8/27/1903,33.23639,-96.64194,0,15,35
USC00415766,8/28/1903,33.23639,-96.64194,0,16.1,36.7
USC00415766,8/29/1903,33.23639,-96.64194,0,17.8,35.6
USC00415766,8/30/1903,33.23639,-96.64194,0,18.9,37.2
USC00415766,8/31/1903,33.23639,-96.64194,0,19.4,38.9
USC00415766,1/1/1904,33.23639,-96.64194,0.5,13.9,16.7
USC00415766,1/2/1904,33.23639,-96.64194,0,3.3,14.4
USC00415766,1/3/1904,33.23639,-96.64194,0,-7.8,5.6
USC00415766,1/4/1904,33.23639,-96.64194,0,-5,8.9
USC00415766,1/5/1904,33.23639,-96.64194,0,-4.4,4.4
USC00415766,1/6/1904,33.23639,-96.64194,0,0,8.9
USC00415766,1/7/1904,33.23639,-96.64194,0,3.9,13.3
USC00415766,1/8/1904,33.23639,-96.64194,0,4.4,11.7
USC00415766,1/9/1904,33.23639,-96.64194,0,5.6,17.2
USC00415766,1/10/1904,33.23639,-96.64194,0,4.4,16.1
USC00415766,1/11/1904,33.23639,-96.64194,0,2.8,13.3
USC00415766,1/12/1904,33.23639,-96.64194,0,3.3,17.8
USC00415766,1/13/1904,33.23639,-96.64194,0,3.9,17.2
USC00415766,1/14/1904,33.23639,-96.64194,0,2.2,18.9
USC00415766,1/15/1904,33.23639,-96.64194,0,2.2,22.2
USC00415766,1/16/1904,33.23639,-96.64194,0,2.2,21.1
USC00415766,1/17/1904,33.23639,-96.64194,0,1.1,16.1
USC00415766,1/18/1904,33.23639,-96.64194,0,6.1,18.9
USC00415766,1/19/1904,33.23639,-96.64194,0,15,20
USC00415766,1/20/1904,33.23639,-96.64194,4.8,5.6,19.4
USC00415766,1/21/1904,33.23639,-96.64194,27.9,5,18.9
USC00415766,1/22/1904,33.23639,-96.64194,1.5,-5.6,6.1
USC00415766,1/23/1904,33.23639,-96.64194,0,-1.1,6.7
USC00415766,1/24/1904,33.23639,-96.64194,0,0,13.3
USC00415766,1/25/1904,33.23639,-96.64194,0,1.7,13.3
USC00415766,1/26/1904,33.23639,-96.64194,0,-13.3,1.7
USC00415766,1/27/1904,33.23639,-96.64194,0,-7.8,0
