"","site_no","DroughtDeficit_fixed10_MMD_tau","DroughtDeficit_fixed20_MMD_tau","DroughtDeficit_fixed2_MMD_tau","DroughtDeficit_fixed30_MMD_tau","DroughtDeficit_fixed5_MMD_tau","DroughtDeficit_variable10_MMD_tau","DroughtDeficit_variable20_MMD_tau","DroughtDeficit_variable2_MMD_tau","DroughtDeficit_variable30_MMD_tau","DroughtDeficit_variable5_MMD_tau","DroughtDuration_fixed10_days_tau","DroughtDuration_fixed20_days_tau","DroughtDuration_fixed2_days_tau","DroughtDuration_fixed30_days_tau","DroughtDuration_fixed5_days_tau","DroughtDuration_variable10_days_tau","DroughtDuration_variable20_days_tau","DroughtDuration_variable2_days_tau","DroughtDuration_variable30_days_tau","DroughtDuration_variable5_days_tau","Max_7DayStreamflow_Fall_SON_MMD_tau","Max_7DayStreamflow_MMD_tau","Max_7DayStreamflow_Spring_MAM_MMD_tau","Max_7DayStreamflow_Summer_JJA_MMD_tau","Max_7DayStreamflow_Winter_DJF_MMD_tau","MeanAnnualQ_MMD_tau","MeanFall_SON_MMD_tau","MeanSpring_MAM_MMD_tau","MeanSummer_JJA_MMD_tau","MeanWinter_DJF_MMD_tau","Min_7DayStreamflow_Fall_SON_MMD_tau","Min_7DayStreamflow_MMD_tau","Min_7DayStreamflow_Spring_MAM_MMD_tau","Min_7DayStreamflow_Summer_JJA_MMD_tau","Min_7DayStreamflow_Winter_DJF_MMD_tau","Year_tau","DroughtDeficit_fixed10_MMD_p_value","DroughtDeficit_fixed20_MMD_p_value","DroughtDeficit_fixed2_MMD_p_value","DroughtDeficit_fixed30_MMD_p_value","DroughtDeficit_fixed5_MMD_p_value","DroughtDeficit_variable10_MMD_p_value","DroughtDeficit_variable20_MMD_p_value","DroughtDeficit_variable2_MMD_p_value","DroughtDeficit_variable30_MMD_p_value","DroughtDeficit_variable5_MMD_p_value","DroughtDuration_fixed10_days_p_value","DroughtDuration_fixed20_days_p_value","DroughtDuration_fixed2_days_p_value","DroughtDuration_fixed30_days_p_value","DroughtDuration_fixed5_days_p_value","DroughtDuration_variable10_days_p_value","DroughtDuration_variable20_days_p_value","DroughtDuration_variable2_days_p_value","DroughtDuration_variable30_days_p_value","DroughtDuration_variable5_days_p_value","Max_7DayStreamflow_Fall_SON_MMD_p_value","Max_7DayStreamflow_MMD_p_value","Max_7DayStreamflow_Spring_MAM_MMD_p_value","Max_7DayStreamflow_Summer_JJA_MMD_p_value","Max_7DayStreamflow_Winter_DJF_MMD_p_value","MeanAnnualQ_MMD_p_value","MeanFall_SON_MMD_p_value","MeanSpring_MAM_MMD_p_value","MeanSummer_JJA_MMD_p_value","MeanWinter_DJF_MMD_p_value","Min_7DayStreamflow_Fall_SON_MMD_p_value","Min_7DayStreamflow_MMD_p_value","Min_7DayStreamflow_Spring_MAM_MMD_p_value","Min_7DayStreamflow_Summer_JJA_MMD_p_value","Min_7DayStreamflow_Winter_DJF_MMD_p_value","Year_p_value","station_name","station_lat","station_lon"
"11","06843500",0.450945198535919,0.489756226539612,1,0.516416013240814,0.441974937915802,0.276074916124344,0.325345933437347,0.137879893183708,0.407109886407852,0.254650115966797,0.471808135509491,0.490112870931625,0.321124464273453,0.511486828327179,0.447850465774536,0.291614502668381,0.413438558578491,0.222513034939766,0.527398347854614,0.253592729568481,-0.387967854738235,-0.577580332756042,-0.47710183262825,-0.607417523860931,-0.554093301296234,-0.671907067298889,-0.522898137569427,-0.539302825927734,-0.591934382915497,-0.587833225727081,-0.415184795856476,-0.405886739492416,-0.446761250495911,-0.164528876543045,-0.365128219127655,1,0,0,1,0,7.15255737304688e-07,0.00086677074432373,3.4332275390625e-05,0.122654438018799,1.19209289550781e-07,0.00297701358795166,0,0,0.000409245491027832,0,4.76837158203125e-07,0.000411868095397949,1.19209289550781e-07,0.0109932422637939,0,0.00297772884368896,6.10934648648254e-07,1.09636685309816e-13,8.48179526613535e-10,5.65253969526296e-15,1.03834595002045e-12,5.49125917594859e-18,1.75578839661794e-11,4.0298636823366e-12,2.66835063430799e-14,4.00938573248862e-14,9.53409085013845e-08,1.86348387387625e-07,9.23324439128237e-09,0.0347462706267834,2.69116617346299e-06,0,"Republican River at Cambridge, Nebr.",40.28444444,-100.1436111
"12","06844500",0.0987351760268211,0.225383177399635,1,0.281799286603928,0.0660802721977234,0.17091429233551,0.269412666559219,0.0540941096842289,0.307179272174835,0.19151596724987,0.133210331201553,0.287753343582153,0.0660802721977234,0.38073542714119,0.0709847286343575,0.144120648503304,0.286746650934219,0.0989563465118408,0.359065443277359,0.151725053787231,-0.357894748449326,-0.456140339374542,-0.404210537672043,-0.427368432283401,-0.490963339805603,-0.503859639167786,-0.33543860912323,-0.467368423938751,-0.37543860077858,-0.449122816324234,-0.181124448776245,-0.118418224155903,-0.298947364091873,-0.109131760895252,-0.183222204446793,1,0.251861095428467,0.00433564186096191,1,0.000327229499816895,0.465534687042236,0.0448946952819824,0.000707387924194336,0.563915848731995,8.85725021362305e-05,0.0345923900604248,0.11951470375061,0.000270247459411621,0.465534687042236,1.19209289550781e-06,0.433006167411804,0.0891519784927368,0.000289320945739746,0.271510362625122,4.76837158203125e-06,0.0859695672988892,4.87554007122526e-06,5.68279689971973e-09,2.44227379653239e-07,4.81321542622482e-08,3.61282948002639e-10,1.22844345806783e-10,1.84355067176512e-05,2.38200970059665e-09,1.63230640737311e-06,9.68601732154184e-09,0.0223413724452257,0.136352926492691,0.000135294074425474,0.166778057813644,0.0194568857550621,0,"Republican River near Orleans, Nebr.",40.13166667,-99.5025
"13","06846500",1,1,1,1,1,1,1,1,1,1,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,0.559180676937103,-0.361341446638107,-0.488630563020706,-0.417617797851562,-0.461959362030029,-0.43734884262085,-0.544708549976349,-0.403234362602234,-0.445892512798309,-0.485118269920349,-0.459319829940796,-0.317347437143326,-0.288325637578964,-0.456625074148178,-0.414322853088379,-0.425394415855408,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9.25024505704641e-06,3.36390804100972e-10,1.34228102410816e-07,2.88651502700077e-09,1.11282162151838e-07,2.51698445072335e-12,9.21061086955888e-07,1.78921606419635e-08,4.57809928855468e-10,1.72527787611898e-08,0.000503495277371258,0.00201654830016196,1.70759292927869e-07,3.801502089118e-06,1.78164441422268e-06,0,"BEAVER C AT CEDAR BLUFFS, KS",39.98500557,-100.560148
"14","06847500",1,1,1,0.0997375696897507,1,0.0391556844115257,0.0557767152786255,1,0.0615872032940388,1,0.0997375696897507,0.0997375696897507,0.0997375696897507,0.0819305926561356,0.0997375696897507,0.100439943373203,0.103581458330154,0.0997375696897507,0.0868837609887123,0.0997375696897507,-0.293914496898651,-0.474271446466446,-0.263062059879303,-0.469197422266006,-0.164037436246872,-0.365301340818405,-0.228725746273994,-0.230346232652664,-0.399933367967606,-0.107549540698528,-0.0939776673913002,-0.0166501309722662,-0.0417803637683392,-0.103496886789799,-0.0242737494409084,0.999999940395355,1,1,1,0.214080214500427,1,0.669501543045044,0.513218998908997,1,0.438420414924622,1,0.214080214500427,0.214080214500427,0.214080214500427,0.302198886871338,0.214080214500427,0.210860013961792,0.19680655002594,0.214080214500427,0.271872162818909,0.214080214500427,0.000172163548995741,8.27328205943445e-10,0.000682763638906181,1.24128063383466e-09,0.0361928679049015,2.25968756240036e-06,0.00358260679058731,0.00294447457417846,2.24996952624679e-07,0.168066024780273,0.265759110450745,0.849793791770935,0.600899636745453,0.21319355070591,0.768449664115906,0,"Sappa Creek near Stamford, Nebr.",40.1183333,-99.5169444
"15","06856000",0.216585889458656,0.206088021397591,0.161723777651787,0.209462538361549,0.148056760430336,0.186126500368118,0.152607098221779,0.176355972886086,0.182662189006805,0.184265628457069,0.22798515856266,0.186339408159256,0.134619265794754,0.190088093280792,0.166441395878792,0.199988305568695,0.171264678239822,0.180913195014,0.197316274046898,0.214814141392708,-0.215311005711555,-0.199965819716454,-0.144907727837563,-0.239234447479248,-0.264228343963623,-0.282296657562256,-0.21120984852314,-0.191387563943863,-0.259740263223648,-0.221462741494179,-0.172620058059692,-0.187040537595749,-0.212576895952225,-0.0915926173329353,-0.107350423932076,1,0.0106028318405151,0.00977492332458496,0.0700333118438721,0.0074378252029419,0.0918478965759277,0.0290147066116333,0.059402346611023,0.0459529161453247,0.020524263381958,0.0345461368560791,0.00713968276977539,0.0194549560546875,0.129228949546814,0.0152740478515625,0.0580750703811646,0.0190498828887939,0.0337450504302979,0.0400764942169189,0.012141227722168,0.013731837272644,0.00566555000841618,0.0102099673822522,0.0628171190619469,0.00210914644412696,0.00068496959283948,0.00028495880542323,0.0066525274887681,0.0139459166675806,0.000842881272546947,0.00443132780492306,0.0266389474272728,0.0163259878754616,0.00630757352337241,0.240255624055862,0.168606027960777,0,"REPUBLICAN R AT CONCORDIA, KS",39.58866944,-97.6582056
"16","06856600",0.160990461707115,0.141059517860413,0.0725352913141251,0.164147660136223,0.168705597519875,0.167324855923653,0.166100367903709,0.153165265917778,0.173140972852707,0.167950972914696,0.171819761395454,0.127515628933907,0.0828585103154182,0.171506032347679,0.180856138467789,0.181621089577675,0.166093409061432,0.163166552782059,0.17556568980217,0.199627876281738,-0.17784808576107,-0.181012645363808,-0.122151888906956,-0.181645557284355,-0.170253157615662,-0.25189870595932,-0.161392390727997,-0.160126566886902,-0.246202513575554,-0.151898726820946,-0.152872294187546,-0.111427664756775,-0.174394682049751,-0.142111092805862,-0.048440720885992,0.999999940395355,0.0566208362579346,0.0722010135650635,0.415966272354126,0.0325326919555664,0.052772045135498,0.0468134880065918,0.0372171401977539,0.0806852579116821,0.0239596366882324,0.0516006946563721,0.0419234037399292,0.103618621826172,0.352545976638794,0.0255467891693115,0.0378329753875732,0.0309884548187256,0.0375866889953613,0.0631049871444702,0.0222139358520508,0.0203152894973755,0.0197657160460949,0.017677141353488,0.10969952493906,0.0172834545373917,0.025677565485239,0.000956711126491427,0.0344535484910011,0.0358959175646305,0.00124583696015179,0.046581756323576,0.0452240370213985,0.144754648208618,0.022307900711894,0.0627011358737946,0.527697265148163,0,"REPUBLICAN R AT CLAY CENTER, KS",39.3555515,-97.1275203
"17","06860000",1,1,1,1,1,0.324652940034866,0.481161564588547,1,0.512228906154633,1,0.449690639972687,0.449690639972687,0.449690639972687,0.449690639972687,0.449690639972687,0.449690639972687,0.476164907217026,0.449690639972687,0.503976345062256,0.449690639972687,-0.237915009260178,-0.378480970859528,-0.342775762081146,-0.362025290727615,-0.505788266658783,-0.480379700660706,-0.266084522008896,-0.500395655632019,-0.399367064237595,-0.551844298839569,-0.206180408596992,-0.0817892402410507,-0.506985783576965,-0.140920549631119,-0.322121620178223,0.999999940395355,1,1,1,1,1,0.000458002090454102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.00196458958089352,6.87641602326039e-07,6.94445816407097e-06,2.04648108592664e-06,3.50421185124627e-11,2.926495434874e-10,0.000542428984772414,5.22345569575755e-11,1.61423287181606e-07,4.565226777338e-13,0.01269356533885,0.343407452106476,4.30576754806289e-11,0.0923719704151154,3.80256678909063e-05,0,"SMOKY HILL R AT ELKADER, KS",38.7947354,-100.8584796
"18","06861000",1,1,1,0.106402903795242,1,0.142802655696869,0.0675198510289192,1,0.113518312573433,1,0.106402903795242,0.106402903795242,0.106402903795242,0.183642745018005,0.106402903795242,0.10719695687294,0.124412454664707,0.106402903795242,0.138719439506531,0.106402903795242,-0.19178082048893,-0.403348565101624,-0.282343983650208,-0.373668193817139,-0.251428723335266,-0.35844749212265,-0.19178082048893,-0.263318121433258,-0.342465758323669,-0.244051069021225,-0.0481083504855633,0.0966828763484955,-0.129008233547211,-0.000388508837204427,-0.0786263197660446,1,1,1,1,0.1978440284729,1,0.124732375144958,0.420921325683594,1,0.162736773490906,1,0.1978440284729,0.1978440284729,0.1978440284729,0.0229064226150513,0.1978440284729,0.194505929946899,0.12851893901825,0.1978440284729,0.0859802961349487,0.1978440284729,0.0165997371077538,4.57536486919707e-07,0.000417304370785132,2.98495820061362e-06,0.00169705878943205,7.41693747841055e-06,0.0165997371077538,0.000999119714833796,1.85770732059609e-05,0.00230352859944105,0.556488037109375,0.244151473045349,0.108396664261818,1,0.3287653028965,0,"SMOKY HILL R NR ARNOLD, KS",38.80778889,-100.0222667
"19","06863500",0.0407151728868484,0.0541386790573597,1,0.0574102774262428,0.120216511189938,-0.00350063829682767,0.000357571872882545,0.301270067691803,0.000697989715263247,0.0875101909041405,0.0316643379628658,0.0531194657087326,0.256164193153381,0.053966585546732,0.120917618274689,0.00155825528781861,0.0189584046602249,0.258615523576736,0.0233951639384031,0.0669455528259277,-0.0984278842806816,-0.276144921779633,-0.100871950387955,-0.28092959523201,0.0164102558046579,-0.200273409485817,-0.0977443605661392,-0.0170881748199463,-0.250170886516571,0.0211893375962973,-0.0863302052021027,0.0311224814504385,0.0763045847415924,-0.0264198314398527,0.0619970746338367,1,0.635658264160156,0.501341342926025,1,0.47261905670166,0.18148410320282,0.970195651054382,1,0.000952601432800293,0.996473789215088,0.329697251319885,0.712580442428589,0.509860515594482,0.00483560562133789,0.500345230102539,0.179478049278259,0.988820195198059,0.816572427749634,0.00444376468658447,0.770522117614746,0.455851197242737,0.206835761666298,0.000386060739401728,0.195959836244583,0.000305006862618029,0.836225032806396,0.0100818434730172,0.210017397999763,0.829364240169525,0.00130370771512389,0.788470983505249,0.271085113286972,0.694862604141235,0.328818440437317,0.738061726093292,0.428450465202332,0,"BIG C NR HAYS, KS",38.852234,-99.3181589
"20","06865500",0.195531666278839,0.176752433180809,0.255425900220871,0.126238644123077,0.216243579983711,0.0671181082725525,0.0572558045387268,0.121725752949715,0.0356011129915714,0.0983144417405128,0.187877297401428,0.135675773024559,0.262661397457123,0.0513820797204971,0.196558102965355,0.113435991108418,0.0826454535126686,0.137310191988945,0.0786262229084969,0.0882905423641205,-0.136708855628967,-0.183544293045998,-0.0924343168735504,-0.134810119867325,0.00474758679047227,-0.177215173840523,-0.115189865231514,-0.105696193873882,-0.131645560264587,-0.0291139222681522,-0.163975939154625,-0.183602407574654,-0.170650631189346,0.110161446034908,-0.098433293402195,0.999999940395355,0.0149824619293213,0.0223209857940674,0.00336575508117676,0.100407958030701,0.00951683521270752,0.40129292011261,0.458755612373352,0.150987148284912,0.644491672515869,0.228225111961365,0.0189907550811768,0.0799007415771484,0.00223708152770996,0.505724191665649,0.0185543298721313,0.15422260761261,0.284703731536865,0.103880286216736,0.306445240974426,0.279222011566162,0.0733479484915733,0.0161481648683548,0.226652175188065,0.0774408876895905,0.953616619110107,0.0202083755284548,0.131518065929413,0.166510805487633,0.0846744477748871,0.705375373363495,0.0317139402031898,0.0161463301628828,0.0253998748958111,0.149389028549194,0.197761118412018,0,"SMOKY HILL R NR LANGLEY, KS",38.61146944,-97.9525639
"21","06867000",0.168579250574112,0.161478191614151,0.0902987569570541,0.0853515118360519,0.115881286561489,0.153051719069481,0.100871756672859,0.119310840964317,0.0764297023415565,0.147085800766945,0.180392429232597,0.121516309678555,0.115601696074009,0.0638448670506477,0.172564163804054,0.138473123311996,0.101461656391621,0.126011237502098,0.065973587334156,0.146795704960823,-0.171830981969833,-0.245070427656174,-0.0732541754841805,-0.241497278213501,-0.11070854216814,-0.182293757796288,-0.162977874279022,-0.0285714287310839,-0.193561375141144,-0.0503018125891685,-0.0917689651250839,-0.00161127978935838,-0.014495674520731,-0.0426817089319229,0.0362391844391823,1,0.0576562881469727,0.0619620084762573,0.334989070892334,0.310814023017883,0.20665431022644,0.0903584957122803,0.242918848991394,0.201746702194214,0.36567211151123,0.10747766494751,0.0417675971984863,0.158290386199951,0.216199398040771,0.449419140815735,0.05738365650177,0.115932941436768,0.236159324645996,0.175683617591858,0.434445858001709,0.107049226760864,0.0344720333814621,0.00254543777555227,0.368957370519638,0.00294663547538221,0.173808380961418,0.0248606726527214,0.0449302904307842,0.728250205516815,0.0171935558319092,0.538231074810028,0.259844869375229,0.988118469715118,0.862074971199036,0.60222715139389,0.65864884853363,0,"SALINE R NR RUSSELL, KS",38.9658611,-98.8540917
"22","06869500",0.0542305447161198,0.026352820917964,0.00631138496100903,0.0333238616585732,0.0425741374492645,0.059573233127594,0.0689317584037781,0.0182258132845163,0.0691889524459839,0.0299081318080425,0.0760466456413269,0.0447559617459774,0.0492850691080093,0.0532118156552315,0.0434415899217129,0.0733547136187553,0.0710797980427742,0.0405616126954556,0.087181955575943,0.0440554432570934,-0.201265811920166,-0.161734446883202,-0.037031177431345,-0.117088600993156,-0.046526350080967,-0.119620241224766,-0.167088598012924,-0.0436708815395832,-0.122151888906956,0.00759493606165051,-0.0665188804268837,0.00792519748210907,-0.0363981649279594,-0.0743788555264473,0.0275447219610214,0.999999940395355,0.520138144493103,0.746358871459961,0.947718381881714,0.673970937728882,0.621133327484131,0.476889848709106,0.39237105846405,0.838011264801025,0.382142901420593,0.728617310523987,0.363522052764893,0.580927610397339,0.576798439025879,0.500826120376587,0.614161729812622,0.380736351013184,0.37822961807251,0.64279580116272,0.270477890968323,0.607860326766968,0.00833447650074959,0.0340992361307144,0.629845023155212,0.125258505344391,0.54412567615509,0.117276586592197,0.0285599939525127,0.569228053092957,0.10969952493906,0.923872232437134,0.385192096233368,0.920564651489258,0.635759770870209,0.330951362848282,0.720859527587891,0,"SALINE R AT TESCOTT, KS",39.0037861,-97.8733944
"23","06871500",-0.116041272878647,-0.16976709663868,1,-0.181132167577744,-0.134270370006561,-0.311925947666168,-0.254704356193542,-0.199573248624802,-0.263885051012039,-0.217855632305145,-0.106628827750683,-0.183349967002869,-0.134270370006561,-0.194615542888641,-0.14241249859333,-0.247126683592796,-0.215905711054802,-0.182861626148224,-0.212648510932922,-0.204890042543411,-0.0186489056795835,-0.162100449204445,-0.000380589917767793,-0.183409437537193,0.0567511208355427,-0.023592084646225,0.0475737378001213,0.0806697085499763,-0.099695585668087,0.25190258026123,0.18877786397934,0.219509780406952,0.372429668903351,0.116534531116486,0.319360107183456,1,0.180924043059349,0.0400226153433323,1,0.0251596961170435,0.138462319970131,0.000261244538705796,0.00221486552618444,0.0303272660821676,0.00125582073815167,0.0139374919235706,0.217816963791847,0.026194779202342,0.138462319970131,0.0163260009139776,0.113491356372833,0.00375787285156548,0.0096469558775425,0.0386754088103771,0.00940084084868431,0.018169092014432,0.819183886051178,0.0429708734154701,1,0.0219817012548447,0.480893731117249,0.771431803703308,0.554831027984619,0.314967632293701,0.21387891471386,0.00164449214935303,0.0203121900558472,0.00776278972625732,3.21865081787109e-06,0.153509855270386,6.69956207275391e-05,0,"BOW C NR STOCKTON, KS",39.56028889,-99.2855722
"24","06872500",-0.167473062872887,-0.171612337231636,-0.184321358799934,-0.131404370069504,-0.140032976865768,-0.155777275562286,-0.13303279876709,-0.144628584384918,-0.106029339134693,-0.111828967928886,-0.156008809804916,-0.121163718402386,-0.180507808923721,-0.0545252189040184,-0.132183238863945,-0.153889983892441,-0.107628792524338,-0.167723089456558,-0.0728334337472916,-0.129651248455048,-0.126815930008888,-0.24743677675724,-0.0940010249614716,-0.252904981374741,-0.047163363546133,-0.179767593741417,-0.0710868090391159,-0.0375939831137657,-0.207792207598686,0.0567327402532101,0.0659941956400871,0.221462741494179,0.152846649289131,0.103247866034508,0.219332903623581,1,0.0495862625539303,0.0353902913630009,0.0435054637491703,0.101289622485638,0.114351153373718,0.0669177249073982,0.100420169532299,0.112295672297478,0.184393867850304,0.20325531065464,0.0668942257761955,0.136350259184837,0.048051655292511,0.498498797416687,0.136466965079308,0.0696222707629204,0.183457136154175,0.0644858032464981,0.362784534692764,0.139369353652,0.103654429316521,0.00147287244908512,0.228146240115166,0.00115263508632779,0.546796083450317,0.0209374185651541,0.362585455179214,0.631643056869507,0.00759026873856783,0.468009948730469,0.398390412330627,0.00443136692047119,0.0497957468032837,0.1855309009552,0.00487613677978516,0,"NF SOLOMON R AT PORTIS, KS",39.55300278,-98.6923222
"25","06873000",1,-0.0187162775546312,1,-0.0241972953081131,1,-0.0532809197902679,-0.053723119199276,0.0129467230290174,-0.0323766618967056,-0.0632663816213608,0.0251519083976746,-0.0235941950231791,0.0251519083976746,-0.012284055352211,0.0251519083976746,0.00540678715333343,-0.000348552159266546,0.0262453816831112,0.00409182487055659,0.00881221517920494,-0.0773462727665901,-0.274059265851974,-0.046968687325716,-0.277389258146286,-0.0926203653216362,-0.197469174861908,-0.0523333586752415,-0.0289710257202387,-0.233433216810226,-0.00166500150226057,0.0651910454034805,0.12464814633131,0.102581180632114,0.0411797948181629,0.167503848671913,0.999999940395355,1,0.817009329795837,1,0.761367499828339,1,0.532001078128815,0.508882999420166,0.895698547363281,0.683415949344635,0.47505259513855,0.762516260147095,0.769879341125488,0.762516260147095,0.879303097724915,0.762516260147095,0.950360774993896,1,0.752232789993286,0.961936712265015,0.917704939842224,0.318890899419785,0.00039035442750901,0.545816004276276,0.000331102753989398,0.232028275728226,0.0106436731293797,0.50087308883667,0.710602402687073,0.00252648559398949,0.986230790615082,0.423493981361389,0.13266134262085,0.185315608978271,0.613275289535522,0.0309121608734131,0,"SF SOLOMON R AB WEBSTER RE, KS",39.37667456,-99.5801096
"26","06874000",-0.17904044687748,-0.131547227501869,-0.0394066348671913,-0.102162249386311,-0.129131108522415,-0.15348581969738,-0.0915594324469566,-0.111400485038757,-0.0918920934200287,-0.0846513360738754,-0.15649302303791,-0.0990834310650826,-0.0425436086952686,-0.0347891710698605,-0.118978545069695,-0.136204987764359,-0.0802579373121262,-0.10574246942997,-0.0682996362447739,-0.0916609764099121,-0.0943267270922661,-0.129186600446701,-0.0960519537329674,-0.109041191637516,-0.134654819965363,-0.119617223739624,-0.0191387552767992,-0.105946682393551,-0.10047847032547,-0.00341763510368764,0.0947170555591583,0.191827684640884,0.0177777782082558,0.0690362304449081,0.140854701399803,1,0.0320502482354641,0.108978651463985,0.67002135515213,0.201983407139778,0.137797862291336,0.0676665976643562,0.261280119419098,0.212540000677109,0.25023627281189,0.333098113536835,0.0604292526841164,0.225297287106514,0.641536951065063,0.666285336017609,0.170483708381653,0.105329655110836,0.324384838342667,0.236986219882965,0.39398780465126,0.29205060005188,0.226457595825195,0.0972848162055016,0.218121781945229,0.161910429596901,0.0838924199342728,0.124781578779221,0.808852314949036,0.174122244119644,0.19750103354454,0.968424201011658,0.224759936332703,0.0137732028961182,0.82250988483429,0.37666392326355,0.070647120475769,0,"SF SOLOMON R AT OSBORNE, KS",39.42778826,-98.6942395
"27","06877600",0.076764740049839,0.0528809316456318,0.05630112439394,0.0496342144906521,0.0646005049347878,0.0641771852970123,0.0446408279240131,0.071501262485981,0.0567711591720581,0.0750105977058411,0.0824332013726234,0.0746027678251266,0.0636676251888275,0.0470702759921551,0.0809557512402534,0.0865113362669945,0.0665169954299927,0.082135334610939,0.0578309930860996,0.0735843703150749,-0.141478076577187,-0.10379745811224,-0.0313340723514557,-0.0930379703640938,0.0196202509105206,-0.110126577317715,-0.126582264900208,-0.0639240443706512,-0.100632905960083,0.0803797394037247,-0.0832410156726837,0.000949517299886793,-0.0509574301540852,-0.0284810103476048,0.0164556950330734,0.999999940395355,0.357313871383667,0.509013652801514,0.527458906173706,0.525205254554749,0.453064441680908,0.436435699462891,0.575723648071289,0.413498759269714,0.467042446136475,0.381681442260742,0.32150673866272,0.350788116455078,0.474394798278809,0.547224640846252,0.345160007476807,0.293927192687988,0.403570890426636,0.346187591552734,0.459359645843506,0.389726161956787,0.0638830065727234,0.174281418323517,0.683890163898468,0.22348390519619,0.799932479858398,0.149396076798439,0.0973759442567825,0.403668612241745,0.187829226255417,0.293199062347412,0.276360750198364,0.993370056152344,0.506209313869476,0.711557626724243,0.832194566726685,0,"SMOKY HILL R AT ENTERPRISE, KS",38.90638906,-97.1177952
"28","06882000",-0.085210457444191,-0.0765727013349533,0.0337126292288303,-0.0877313166856766,-0.0291176587343216,-0.103829234838486,-0.094856470823288,-0.0385251082479954,-0.0959439426660538,-0.0962329506874084,-0.0931696072220802,-0.0912797674536705,0.0287040937691927,-0.137154072523117,-0.0299552883952856,-0.104748047888279,-0.110293045639992,-0.0551560036838055,-0.10243958234787,-0.087874099612236,-0.0272151883691549,-0.0860759392380714,0.0550632886588573,-0.0791389644145966,-0.0642506703734398,-0.0626582205295563,0.0158227831125259,0.0107594924047589,-0.107594929635525,0.0658227801322937,0.114556953310966,0.0883051082491875,0.152531638741493,0.00696202460676432,0.186767965555191,0.999999940395355,0.287434786558151,0.325961381196976,0.696204900741577,0.252965062856674,0.729098498821259,0.19567845761776,0.22150631248951,0.652949035167694,0.213304355740547,0.246528714895248,0.245192110538483,0.241820275783539,0.740520477294922,0.0738371536135674,0.722223997116089,0.192658513784409,0.155938416719437,0.518071949481964,0.184229135513306,0.291477680206299,0.723978757858276,0.260202139616013,0.472290873527527,0.300888985395432,0.401329517364502,0.413089662790298,0.838682889938354,0.89094877243042,0.159003600478172,0.389780759811401,0.133657574653625,0.248087882995605,0.0456740856170654,0.930474519729614,0.014399528503418,0,"Big Blue River at Barneston, Nebr.",40.0447222,-96.5872222
"29","06887000",0.0189768075942993,0.0183629244565964,-0.0322370678186417,0.0178877264261246,0.0266833156347275,0.0542233772575855,0.0442242473363876,0.0184495393186808,0.0361560434103012,0.0508345812559128,0.0470095686614513,0.0360161811113358,-0.0587318539619446,0.0167811270803213,0.0182995963841677,0.0185348130762577,0.0316977426409721,0.013391843996942,0.0369594544172287,0.0402224659919739,-0.00647002877667546,-0.0662100464105606,-0.0338725037872791,-0.0327245071530342,0.0974124819040298,0.00304414005950093,-0.00761034991592169,-0.0441400296986103,0.019786911085248,0.15068493783474,-0.0509893447160721,-0.0635585188865662,-0.133587062358856,-0.0213089808821678,-0.0814307481050491,1,0.818509817123413,0.822760581970215,0.72135192155838,0.826595544815063,0.751854181289673,0.504147529602051,0.583848237991333,0.832720637321472,0.65439510345459,0.541825771331787,0.566127300262451,0.657573223114014,0.514304041862488,0.837720632553101,0.830445528030396,0.822511911392212,0.696072101593018,0.880019426345825,0.647512435913086,0.63159167766571,0.939261376857758,0.410005301237106,0.675150096416473,0.685625493526459,0.224596500396729,0.973406314849854,0.927902281284332,0.583919405937195,0.808099031448364,0.0599552392959595,0.526478469371796,0.429202646017075,0.0955468714237213,0.793376564979553,0.310402542352676,0,"BIG BLUE R NR MANHATTAN, KS",39.2372186,-96.5713918
"30","06887500",-0.0249385442584753,0.021350571885705,-0.185470804572105,0.074544221162796,-0.0607056617736816,-0.00707336701452732,0.0494828969240189,-0.0883952528238297,0.0492144301533699,-0.040106613188982,0.0225017573684454,0.0724625438451767,-0.170934289693832,0.0883670523762703,-0.0461151450872421,0.00601355032995343,0.0870811641216278,-0.0898599624633789,0.108143895864487,-0.0166953410953283,-0.132615923881531,-0.189873397350311,-0.125019788742065,-0.120886065065861,0.0354430340230465,-0.129746824502945,-0.108227841556072,-0.105696193873882,-0.116455689072609,0.10379745811224,-0.126285806298256,0.102231368422508,-0.106995888054371,-0.0420952700078487,0.0807089731097221,0.999999940395355,0.761027097702026,0.786054849624634,0.0373630486428738,0.330837249755859,0.473983645439148,0.93394011259079,0.527487993240356,0.306773990392685,0.522131681442261,0.633167326450348,0.784290552139282,0.352049112319946,0.0532293915748596,0.24962306022644,0.585540413856506,0.944351553916931,0.265634417533875,0.299507439136505,0.158804535865784,0.844617068767548,0.0824465081095695,0.0128231681883335,0.101640664041042,0.113438241183758,0.644678354263306,0.0892707780003548,0.156558975577354,0.166510805487633,0.127318665385246,0.174281358718872,0.0982149317860603,0.180957436561584,0.161469787359238,0.583403408527374,0.291291117668152,0,"KANSAS R AT WAMEGO, KS",39.19833014,-96.3055532
